City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,homer,59.6425,-151.5483,289.84,79,0,3.09,US,1690432533
365,santa marta,11.2408,-74.199,301.18,83,75,2.57,CO,1690432305
366,carutapera,-1.195,-46.02,297.69,89,31,2.51,BR,1690432536
367,auraiya,26.4667,79.5167,309.18,44,100,3.9,IN,1690432536
368,guerrero negro,27.9769,-114.0611,294.17,80,2,4.76,MX,1690432537
369,suzzara,44.9919,10.7431,290.32,83,7,2.59,IT,1690432538
370,kavieng,-2.5744,150.7967,301.94,75,70,5.3,PG,1690432538
371,howard springs,-12.497,131.047,301.38,29,100,1.1,AU,1690432539
372,tolanaro,-25.0319,46.9987,291.19,77,75,3.09,MG,1690432452
373,cidreira,-30.1811,-50.2056,286.71,84,32,5.44,BR,1690432470
374,usinsk,65.9939,57.5281,292.32,72,57,1.87,RU,1690432541
375,balkashino,52.5167,68.7667,296.32,55,96,4.5,KZ,1690432542
376,chui,-33.6971,-53.4616,281.43,89,0,4.9,UY,1690432542
377,argostolion,38.1811,20.489,299.06,72,0,6.2,GR,1690432543
378,chakradharpur,22.7,85.6333,304.33,67,82,4.03,IN,1690432543
379,staraya russa,57.9944,31.3608,289.38,82,100,2.06,RU,1690432343
380,loreto,22.2667,-101.9667,288.62,66,95,3.38,MX,1690432253
381,bridgwater,51.1284,-3.0036,291.22,95,100,1.79,GB,1690432509
382,kiunga,-6.1219,141.2906,299.72,89,92,0.69,PG,1690432545
383,jalqani,12.4486,34.2186,297.12,80,93,3.37,SD,1690432546
384,manuguru,17.981,80.7547,300.94,88,97,5.9,IN,1690432547
385,fortuna,40.5982,-124.1573,287.58,90,0,4.12,US,1690432547
386,polyarnyy,69.1989,33.4478,284.1,93,100,0.58,RU,1690432548
387,nagqu,31.5,92.0,279.9,85,100,2.39,CN,1690432493
388,aldinga beach,-35.2793,138.4604,293.26,64,97,7.73,AU,1690432549
389,barra da estiva,-13.6261,-41.3269,288.42,96,76,1.23,BR,1690432549
390,sahiwal,30.6667,73.1,299.05,97,100,2.26,PK,1690432550
391,ferkessedougou,9.6,-5.2,296.16,91,95,2.94,CI,1690432550
392,crateus,-5.1783,-40.6775,294.42,54,3,2.3,BR,1690432271
393,darchula,29.8412,80.5287,298.14,91,100,0.16,NP,1690432552
394,red bluff,40.1785,-122.2358,306.53,40,0,3.6,US,1690432353
395,kayangel,8.0823,134.7173,299.4,87,100,12.51,PW,1690432553
396,dongling,41.8144,123.5758,304.2,69,51,4.82,CN,1690432554
397,gizo,-8.103,156.8419,299.89,88,100,7.64,SB,1690432554
398,bandon,51.7469,-8.7425,287.92,98,99,3.51,IE,1690432555
399,khilok,51.3674,110.4676,288.66,95,100,3.12,RU,1690432555
400,soio,-6.1349,12.3689,293.67,92,5,2.82,AO,1690432556
401,mirny,62.5353,113.9611,296.06,46,9,5.81,RU,1690432556
402,chu,43.5983,73.7614,310.33,13,22,3.42,KZ,1690432557
403,wangkui,46.8333,126.5,302.73,69,94,7.6,CN,1690432437
404,barras,-4.2444,-42.2944,293.68,94,7,1.14,BR,1690432558
405,robore,-18.3333,-59.75,291.54,71,89,2.18,BO,1690432559
406,sorong,-0.8833,131.25,301.96,74,36,6.41,ID,1690432486
407,solnechnyy,50.7214,136.6319,299.42,65,55,0.54,RU,1690432560
408,as sulayyil,20.4607,45.5779,305.29,10,63,4.12,SA,1690432560
409,urengoy,65.9667,78.3667,299.61,46,92,2.43,RU,1690432561
410,ostrow mazowiecka,52.8024,21.8951,286.83,91,99,2.3,PL,1690432561
411,nova vicosa,-17.8919,-39.3719,294.09,77,4,1.44,BR,1690432562
412,north bend,43.4065,-124.2243,288.8,94,0,4.12,US,1690432563
413,paracuru,-3.41,-39.0306,299.88,84,6,6.02,BR,1690432481
414,mchinji,-13.7984,32.8802,285.0,92,39,1.68,MW,1690432564
415,hede,33.7681,120.2517,304.34,69,25,5.47,CN,1690432564
416,egilsstadir,65.2653,-14.3948,279.1,93,100,5.66,IS,1690432442
417,dhidhdhoo,6.8833,73.1,301.3,71,96,2.44,MV,1690432296
418,dangriga,16.9692,-88.2321,299.82,82,57,1.14,BZ,1690432566
419,sandnessjoen,66.0217,12.6316,287.44,94,75,2.57,NO,1690432488
420,al bardiyah,31.7561,25.0865,300.53,81,0,4.82,LY,1690432568
421,frastanz,47.2167,9.6331,285.55,73,81,1.34,AT,1690432568
422,pitimbu,-7.4706,-34.8086,296.48,87,55,3.87,BR,1690432570
423,camden,39.7835,-74.9663,298.12,90,6,0.45,US,1690432540
424,ngetkib,7.3645,134.5148,299.29,94,100,5.14,PW,1690432573
425,goias,-15.5807,-49.6362,292.54,42,16,2.09,BR,1690432574
426,portales,34.1862,-103.3344,301.89,32,58,3.06,US,1690432575
427,mtambile,-5.3833,39.7,297.61,77,71,4.73,TZ,1690432575
428,ad dabbah,18.05,30.95,305.46,45,93,7.23,SD,1690432576
429,brisas de zicatela,15.8369,-97.0419,299.9,82,100,2.83,MX,1690432410
430,cockburn town,21.4612,-71.1419,301.53,82,70,9.71,TC,1690432307
431,moyobamba,-6.05,-76.9667,293.98,87,100,0.2,PE,1690432578
432,belmonte,-15.8631,-38.8828,295.52,72,51,2.76,BR,1690432578
433,arraial do cabo,-22.9661,-42.0278,294.11,90,54,9.78,BR,1690432433
434,pugachev,52.0133,48.8025,301.88,41,7,3.93,RU,1690432580
435,redencao,-4.2258,-38.7306,295.17,97,10,0.28,BR,1690432580
436,point pleasant,40.0832,-74.0682,298.14,84,0,1.79,US,1690432581
437,kamaishi,39.2667,141.8833,302.52,66,49,1.69,JP,1690432582
438,volksrust,-27.3654,29.8818,278.09,83,0,2.05,ZA,1690432582
439,ca mau,9.1769,105.15,301.64,76,98,5.46,VN,1690432584
440,kidal,18.4411,1.4078,304.73,39,68,4.04,ML,1690432584
441,usogorsk,63.4106,48.6872,293.07,56,100,3.76,RU,1690432585
442,san patricio,28.017,-97.5169,302.51,77,43,5.72,US,1690432249
443,ostseebad binz,54.3999,13.6105,284.79,86,67,7.92,DE,1690432586
444,hailar,49.2,119.7,299.15,55,65,4.4,CN,1690432586
445,neijiang,29.5835,105.0622,297.77,95,100,3.21,CN,1690432587
446,leticia,-4.2153,-69.9406,297.18,94,0,0.0,CO,1690432588
447,ola,59.5833,151.2833,289.9,98,100,2.72,RU,1690432588
448,fergus falls,46.283,-96.0776,300.74,83,0,3.6,US,1690432589
449,tamandare,-8.7597,-35.1047,296.55,86,67,2.21,BR,1690432589
450,pizarro,4.9533,-77.366,299.05,88,73,1.97,CO,1690432590
451,peniscola,40.3359,0.3613,295.75,73,0,2.49,ES,1690432591
452,salmon arm,50.6998,-119.3024,291.77,59,7,1.03,CA,1690432591
453,nha trang,12.25,109.1833,306.15,62,88,3.13,VN,1690432592
454,hammerfest,70.6634,23.6821,284.4,82,75,4.12,NO,1690432593
455,midvagur,62.0511,-7.1939,281.61,81,100,4.12,FO,1690432541
456,okotoks,50.7289,-113.9828,288.22,88,42,3.21,CA,1690432594
457,citrus springs,28.9975,-82.4707,299.24,82,0,0.0,US,1690432594
458,mopti,14.6667,-4.0,303.69,53,100,5.89,ML,1690432595
459,kenora,49.8167,-94.4337,293.58,94,100,4.12,CA,1690432595
460,shizukuishi,39.6833,140.9833,304.58,58,69,3.92,JP,1690432596
461,la ronge,55.1001,-105.2842,285.29,82,100,4.63,CA,1690432596
462,bam,29.106,58.357,309.03,17,18,6.58,IR,1690432597
463,flying fish cove,-10.4217,105.6791,298.97,78,75,6.69,CX,1690432535
464,katsuren-haebaru,26.3369,127.8719,300.58,92,40,6.69,JP,1690432598
465,sodankyla,67.4167,26.6,288.5,74,63,1.2,FI,1690432599
466,puerto baquerizo moreno,-0.9,-89.6,297.01,81,94,5.99,EC,1690432599
467,upata,8.0086,-62.3989,294.46,98,99,1.34,VE,1690432600
468,campo verde,-20.4167,-54.0667,292.51,49,7,1.37,BR,1690432600
469,tieli,46.95,128.05,300.87,77,89,6.38,CN,1690432601
470,amga,60.8953,131.9608,298.07,38,100,2.76,RU,1690432601
471,lycksele,64.5954,18.6735,286.72,100,75,0.0,SE,1690432602
472,chernyshevskiy,63.0128,112.4714,296.76,43,49,4.44,RU,1690432603
473,tegueste,28.5167,-16.3167,292.59,88,100,9.39,ES,1690432603
474,bubaque,11.2833,-15.8333,300.67,81,100,5.35,GW,1690432604
475,ahmadpur east,29.1431,71.2598,303.98,70,100,2.39,PK,1690432604
476,lautoka,-17.6167,177.4667,294.07,83,100,4.12,FJ,1690432605
477,vodnyy,63.5046,53.4095,292.6,54,99,1.65,RU,1690432606
478,tupelo,34.2576,-88.7034,301.54,88,0,0.0,US,1690432606
479,weno,7.4515,151.8468,301.35,76,47,3.86,FM,1690432436
480,freeport,40.6576,-73.5832,299.13,88,0,6.69,US,1690432607
481,mukalla,14.5425,49.1242,304.63,57,66,0.83,YE,1690432608
482,pandan,14.0453,124.1694,303.89,67,100,7.17,PH,1690432608
483,atar,20.5169,-13.0499,305.62,17,53,5.05,MR,1690432609
484,ishigaki,24.3448,124.1572,300.22,94,75,7.72,JP,1690432609
485,tvoroyri,61.5556,-6.8111,283.17,84,39,6.54,FO,1690432502
486,zouerate,22.7187,-12.4521,300.61,29,26,6.76,MR,1690432446
487,acarau,-2.8856,-40.12,298.04,88,14,6.64,BR,1690432407
488,morrope,-6.5417,-80.0111,295.21,85,5,5.19,PE,1690432612
489,joao pinheiro,-17.7425,-46.1725,292.24,43,42,2.3,BR,1690432612
490,solnechnogorsk,56.1833,36.9833,289.06,82,72,1.35,RU,1690432613
491,punalur,9.0,76.9333,301.54,69,87,2.31,IN,1690432614
492,grissom air force base,40.6575,-86.1476,300.2,80,20,5.66,US,1690432614
493,mariehamn,60.0973,19.9348,288.07,88,0,0.0,AX,1690432587
494,kerikeri,-35.2268,173.9474,288.1,84,21,1.34,NZ,1690432615
495,serdar,38.9764,56.2757,303.36,50,62,4.64,TM,1690432616
496,bandarbeyla,9.4942,50.8122,300.02,57,30,13.64,SO,1690432617
497,thames,-37.1333,175.5333,283.11,77,58,6.18,NZ,1690432617
498,kununurra,-15.7667,128.7333,301.14,28,7,3.09,AU,1690432282
499,horsham,51.064,-0.3272,290.62,88,75,5.14,GB,1690432619
500,borkum,53.5809,6.6915,288.12,76,100,7.85,DE,1690432620
501,thunder bay,48.4001,-89.3168,291.14,94,20,2.06,CA,1690432411
502,wuwei,37.9281,102.6414,303.34,29,100,5.18,CN,1690432621
503,fort mcmurray,56.7268,-111.381,287.92,94,100,2.57,CA,1690432621
504,thal,35.4791,72.2439,298.29,61,8,3.14,PK,1690432622
505,wanning,18.8003,110.3967,306.7,55,100,3.08,CN,1690432622
506,blankenhain,50.8599,11.3439,287.32,82,85,3.5,DE,1690432623
507,encruzilhada do sul,-30.5439,-52.5219,280.3,95,41,1.78,BR,1690432623
508,gwaram,11.2764,9.8858,297.47,74,92,2.62,NG,1690432624
509,isparta,38.0,31.0,299.49,30,0,2.12,TR,1690432625
510,prince george,53.9166,-122.753,289.96,80,75,4.63,CA,1690432352
511,harstad,68.799,16.5293,288.6,86,67,3.58,NO,1690432626
512,wauchope,-31.45,152.7333,293.13,40,0,2.68,AU,1690432626
513,kone,-21.0595,164.8658,295.64,49,1,4.71,NC,1690432465
514,ujae,8.9322,165.7642,301.51,77,90,4.21,MH,1690432627
515,novoselitskoye,44.7508,43.4369,297.51,64,0,6.75,RU,1690432628
516,sabaneta,6.15,-75.6,291.14,99,40,2.24,CO,1690432628
517,itanagar,27.1,93.6167,300.82,87,93,0.86,IN,1690432629
518,celestun,20.8667,-90.4,298.99,86,100,4.14,MX,1690432630
519,ghadamis,30.1337,9.5007,303.59,32,0,4.96,LY,1690432630
520,benalup-casas viejas,36.3239,-5.769,293.97,92,0,1.8,ES,1690432631
521,sao joao do piaui,-8.3581,-42.2467,295.8,55,52,3.01,BR,1690432631
522,visakhapatnam,17.69,83.2093,302.09,79,75,6.17,IN,1690432458
523,chalala,21.4167,71.1667,302.16,74,100,5.76,IN,1690432632
524,kikvidze,50.7416,43.0518,298.47,47,12,3.11,RU,1690432633
525,paita,-5.0892,-81.1144,294.65,81,13,5.02,PE,1690432633
526,gaspe,48.8334,-64.4819,291.1,100,20,2.06,CA,1690432412
527,camarinas,43.1311,-9.1817,290.87,82,85,1.9,ES,1690432635
528,dali,25.7,100.1833,298.32,55,95,3.09,CN,1690432635
529,peniche,39.3558,-9.3811,292.75,83,98,7.49,PT,1690432408
530,czarna bialostocka,53.3051,23.2815,286.38,91,100,2.23,PL,1690432636
531,kaa-khem,51.6833,94.7333,297.82,36,92,1.73,RU,1690432637
532,el alto,-4.2714,-81.2147,293.39,84,28,6.13,PE,1690432637
533,san antonio oeste,-40.7319,-64.9477,279.05,63,98,2.86,AR,1690432638
534,hohhot,40.8106,111.6522,302.31,37,40,4.0,CN,1690432638
535,jacmel,18.2342,-72.5347,299.06,84,100,3.77,HT,1690432639
536,tabou,4.423,-7.3528,297.48,90,99,3.14,CI,1690432639
537,san jose de guanipa,8.8872,-64.1651,296.97,91,100,2.85,VE,1690432640
538,noumea,-22.2763,166.4572,295.14,65,39,7.73,NC,1690432444
539,farkhar,36.5729,69.8578,306.44,12,0,2.8,AF,1690432641
540,port blair,11.6667,92.75,303.17,79,40,6.69,IN,1690432428
541,bad liebenwerda,51.5167,13.4,285.97,89,20,3.13,DE,1690432642
542,labytnangi,66.6572,66.4183,291.06,89,100,3.7,RU,1690432643
543,galle,6.0367,80.217,301.35,76,100,4.13,LK,1690432643
544,karratha,-20.7377,116.8463,297.48,39,76,5.64,AU,1690432644
545,colonia,50.9333,6.95,288.87,85,75,3.6,DE,1690432348
546,tonosho,34.4833,134.1833,308.27,65,60,1.75,JP,1690432645
547,antsiranana,-12.2787,49.2917,296.57,64,20,6.17,MG,1690432645
548,tamiahua,21.2667,-97.45,298.95,88,100,2.17,MX,1690432646
549,pagar alam,-4.0167,103.2667,303.06,49,31,1.37,ID,1690432646
550,dickinson,29.4608,-95.0513,302.66,83,0,2.57,US,1690432647
551,westport,41.1415,-73.3579,298.57,83,0,6.17,US,1690432616
552,torbat-e jam,35.244,60.6225,305.81,27,0,10.78,IR,1690432648
553,gamba,-2.65,10.0,293.73,96,62,2.41,GA,1690432649
554,nizhnesortymskiy,62.4397,71.7603,292.39,81,99,3.39,RU,1690432649
555,stornoway,58.2093,-6.3865,287.13,90,40,1.54,GB,1690432650
556,merritt,50.1123,-120.7942,290.55,50,75,0.63,CA,1690432651
557,nadi,-17.8,177.4167,294.15,83,100,4.12,FJ,1690432652
558,rice lake,45.5061,-91.7382,296.14,100,0,0.0,US,1690432470
559,grand falls-windsor,48.9332,-55.6649,289.25,96,14,2.73,CA,1690432399
560,ciudad rodrigo,40.6,-6.5333,289.69,57,0,0.58,ES,1690432654
561,puerto francisco de orellana,-0.4667,-76.9667,296.48,90,81,0.93,EC,1690432654
562,surab,28.4914,66.2585,299.31,56,34,2.06,PK,1690432655
563,uribia,11.7139,-72.266,300.56,77,100,3.91,CO,1690432655
564,yaren,-0.5472,166.916,302.05,75,52,4.03,NR,1690432656
565,port hedland,-20.3167,118.5667,301.18,24,26,2.57,AU,1690432656
566,buta,2.7858,24.73,293.79,96,100,0.33,CD,1690432657
567,la villa del rosario,10.3258,-72.3134,297.22,95,100,2.44,VE,1690432658
568,baruun-urt,46.6806,113.2792,299.44,29,33,5.47,MN,1690432658
569,turki,51.987,43.2731,296.5,62,95,3.69,RU,1690432659
570,olyokminsk,60.3736,120.4264,303.54,38,23,4.43,RU,1690432456
571,bazarak,35.3129,69.5152,300.04,19,0,4.04,AF,1690432660
